从 [a] 里 连续 减去 多少 个 [b] ， 正好 减 完 ．	x = [a] / [b]	{'[a]': '72', '[b]': '9'}	8
	{'[a]': '10', '[b]': '16'}	25
	{'[a]': '140', '[b]': '16', '[c]': '12'}	332
星期天 ， 我 去 郊游 ． 前 [a] 小时 走 了 [b] 千米 ， 第 3 小时 走 了 [c] 千米 ． 平均 每 小时 行 多少 千米 ？	seq
	{'[a]': '6', '[b]': '600', '[c]': '54'}	91
	{'[a]': '7.2', '[b]': '6', '[c]': '4.32'}	4
	{'[a]': '5.8', '[b]': '1.5'}	14.5
	{'[a]': '100', '[b]': '95'}	95
	{'[a]': '27', '[b]': '5'}	((27)/(49))
校园 里 有 [a] 种树 ， 已知 杨树 有 [b] 棵 ， 占 总 棵 数 的 [c] ， 松树 与 柳树 的 棵 数 比 为 [a] ： [d] ． 校园 里 有 松树 多少 棵 ？	seq
“ 十一 黄金周 ” 期间 某 公园 票价 上浮 [a] % 后 是 [b] 元 ． 这个 公园 原 票价 多少 元 ？	seq
[a] / （ [b] - [c] ） = ．	seq
有 一捆 铁丝 ， 张师傅 每天 用 去 [a] 米 ， 用 了 [b] 天 ， 还 剩 [c] 米 ， 这 捆 铁丝 有 多少 米 ？	x = [a] * [b] + [c]	{'[a]': '0.7', '[b]': '20', '[c]': '0.3'}	14((3)/(10))
	{'[a]': '4', '[b]': '11', '[c]': '21'}	924
	{'[a]': '0.9'}	((81)/(100))
学校 要 为 [a] 名 教师 订购 服装 ， 一件 上衣 的 售价 是 [b] 元 ， 裤子 的 售价 是 [c] 元 ． 请 你 帮 校长 算 一 算 ， 购买 这 批 服装 一共 要 花 多少 元 ？	seq
运 一批 水果 ， 第一次 运 了 [a] % ， 如果 再 运 [b] 吨 ， 那么 这时 已 运 的 与 剩下 的 吨数 比 是 [c] ： [d] ， 这 批 水果 有 多少 吨 ？	seq
比 [a] 千克 多 [b] % = 多少 千克 ．	seq
	{'[a]': '50', '[b]': '5', '[c]': '4'}	450
	{'[a]': '5', '[b]': '0.15384615384615385'}	((10)/(13))
超市 里 白糖 每千克 [a] 元 ， 绿豆 每千克 [b] 元 ， 妈妈 买 了 [c] 千克 白糖 ， [d] 千克 绿豆 ， 一共 要 付 多少 元 钱 ？	seq
空调 厂 准备 装配 一批 空调 ， 计划 每天 装配 [a] 台 ， [b] 天 完成 ． 实际 [c] 天 就 完成 了 任务 ， 实际 每天 装配 多少 台 ？	seq
	{'[a]': '220', '[b]': '280', '[c]': '660'}	11
学校 购回 一批 新书 ， 分给 六年级 [a] 后 ， 剩下 的 按 [b] ： [c] ： [d] 分给 [b] 、 [c] 、 五年级 ， 其中 五年级 分 得 [e] 本 ． 这 批 新书 共有 多少 本 ？	seq
	{'[a]': '60', '[b]': '15'}	((1200)/(17))
	{'[a]': '15', '[b]': '8', '[c]': '4', '[d]': '72'}	11
	{'[a]': '45', '[b]': '50', '[c]': '25'}	2375
	{'[a]': '200', '[b]': '5'}	1200
	{'[a]': '5', '[b]': '2', '[c]': '3'}	15.7
甲 数 的 [a] 倍 是 [b] ， 甲 数 = ．	x = [b] / [a]	{'[a]': '17', '[b]': '850'}	50
	{'[a]': '4', '[b]': '3'}	9.42
	{'[a]': '30', '[b]': '40'}	18
张 钦 乘车 从 甲地 到 乙地 [a] 小时 行驶 了 [b] 千米 ， 照 这样 的 速度 ， 张 钦 [c] 小时 可以 到达 乙地 ． 甲地 到 乙地 有 多少 千米 ？	seq
书店 运 来 一批 新书 ， 第一周 卖出 了 总数 的 [a] ， 第 二 周 卖出 了 总数 的 [b] ， 两周 正好 卖出 [c] 本 ， 这 批 新书 有 多少 本 ？	seq
	{'[a]': '30', '[b]': '0.4', '[c]': '660'}	2200
	{'[a]': '40', '[b]': '2'}	10
有 一个 平行四边形 的 面积 是 [a] 平方厘米 ， 底 是 [b] 厘米 ， 那么 它 的 高 = 多少 厘米 ．	x = [a] / [b]	{'[a]': '36', '[b]': '9'}	4
某 果园 要 运 一批 水果 ， 用 [a] 辆 汽车 每次 共运 水果 [b] 吨 ． 照 这样 计算 ， 要 一次 运 完 [c] 吨 水果 ， 需要 几辆 汽车 ？	seq
	{'[a]': '3450', '[b]': '1050', '[c]': '3', '[d]': '4', '[e]': '5'}	1000
一 个数 的 [a] 倍 是 [b] ， 这个 数 = ．	x = [b] / [a]	{'[a]': '6', '[b]': '72'}	12
	{'[a]': '750', '[b]': '0.3333333333333333', '[c]': '40'}	200
[a] 里面 有 多少 [b] ．	x = [a] / [b]	{'[a]': '0.78', '[b]': '0.01'}	78
	{'[a]': '6', '[b]': '9', '[c]': '30', '[d]': '12'}	288
	{'[a]': '10', '[b]': '2', '[c]': '5'}	8
	{'[a]': '5', '[b]': '115', '[c]': '207'}	9
小 芳 在 计算 除法 时 ， 把 除数 [a] 错 写成 [b] ， 结果 得到 商 是 [c] ． 正确 的 商 应该 = ．	seq
口袋 里 有 [a] 个 黄 球 ， [b] 个 红球 ， [c] 个 绿 球 和 [d] 个 蓝球 ， 从 口袋 里 任意 摸 出 一个 球 ， 摸 到 绿 球 的 可能性 = ．	seq
一 件 服装 的 售价 是 [a] 元 ， 它 的 盈利率 是 [b] % ， 那么 这件 服装 的 成本价 = 多少 元 ？	seq
长 凤 公园 原有 [a] 条 小 游船 ． 一天 出 租费 收入 [b] 元 ． 照 这样 计算 ， 如果 再 增加 [c] 条 ． 一天 可 多 收入 多少 元 ？	seq
一 个数 的 [a] 比 它 的 [b] % 多 [c] ， 求 这个 数 ．	seq
商店 进 了 [a] 个 中国 结 ， 卖 了 [b] 天 还 剩 [c] 个 ， 平均 每天 大约 卖 多少 个 ？	seq
计算 [a] + [b] + [c] + [d] = ．	seq
某 仓库 有 货物 [a] 吨 ， 已经 运 了 [b] 次 ， 平均 每次 运走 [c] 吨 ， 剩下 的 货物 要 [d] 次 运 完 ， 平均 每次 应运 多少 吨 ？	seq
乒乓球队 有 队员 [a] 人 ， 田径队 人数 相当于 乒乓球队 人数 的 [b] ， 游泳队 的 人数 是 田径队 的 [c] ． 游泳队 有 多少 人 ？	x = [a] * [b] * [c]	{'[a]': '40', '[b]': '1.25', '[c]': '0.6'}	30
	{'[a]': '50', '[b]': '60', '[c]': '4', '[d]': '20'}	550
	{'[a]': '12', '[b]': '6', '[c]': '48'}	7
一 辆 汽车 从 甲地 到 乙地 ， 行 了 全程 的 [a] ， 在 剩下 的 路程 中 ， [b] % 是 上坡路 ， 其余 是 下坡路 ． 已知 下坡路 长 [c] 千米 ， 甲 、 乙 两地 相距 多 远 ？	seq
科技馆 今天 接待 观众 [a] 人 ， 比 昨天 接待 人数 的 [b] 多 [c] 人 ． 昨天 接待 了 多少 人 ？	seq
一 条 环形 跑道 长 [a] 米 ， 甲 骑 自行车 每分钟 [b] 米 ， 乙 跑步 每分钟 [c] 米 ， 两 人 同时 同 地 同 向 出发 ， 经过 多少 分钟 两 人 相遇 ？	seq
	{'[a]': '12', '[b]': '20'}	30
	{'[a]': '0.4', '[b]': '0.8333333333333334', '[c]': '12'}	25
	{'[a]': '48', '[b]': '96'}	2
商店 昨天 卖出 某 型号 电视机 [a] 台 ， 今天 同型号 的 电视机 卖出 [b] 台 ， 今天 比 昨天 多 收入 [c] 元 钱 ， 该 型号 电视机 每 台 多少 钱 ？	seq
	{'[a]': '130', '[b]': '63.5'}	196.5
王 飞 出生 时 重 [a] 千克 ， [b] 个 月 以后 他 的 体重 是 [c] 千克 ， 他 平均 每个 月 长 多少 千克 ？	seq
	{'[a]': '220', '[b]': '0.2', '[c]': '0.25'}	121
一 只 鸭 [a] 条 腿 ， [b] 只 鸭 多少 条 腿 ．	x = [a] * [b]	{'[a]': '2', '[b]': '8'}	16
把 一个 长 [a] 分 米 ， 宽 [b] 分 米 的 长方形 拉 成 一个 平行四边形 ， 面积 减少 [c] dm ^ 2 ， 拉 成 的 平行四边形 的 高 = 多少 分 米 ．	seq
甲 仓 的 大米 比 乙 仓 少 [a] ， 乙 仓 的 大米 比 甲 仓 多 [b] 吨 ， 乙 仓 有 多少 吨 大米 ？	x = [b] / [a]	{'[a]': '0.25', '[b]': '0.75'}	3
工程队 [a] 天 完成 了 一项 工程 的 [b] ， 完成 全 项 工程 需 多少 天 ．	seq
三角形 鱼塘 的 3 条 边 分别 长 [a] 米 、 [b] 米 、 [c] 米 ， 如果 每隔 [d] 米 栽 一棵树 ， 共 栽树 多少 棵 ．	seq
一 根 木棍 长 6.5 米 ， 第一次 截去 [a] 米 ， 第 二 次 截去 [b] 米 ． 这根 木棍 比 原来 短 了 几米 ？	seq
	{'[a]': '4', '[b]': '768', '[c]': '8'}	24
	{'[a]': '40', '[b]': '30', '[c]': '15', '[d]': '8'}	2250
水果店 运 来 的 苹果 比 梨 多 [a] 千克 ， 苹果 的 重量 是 梨 的 [b] 倍 ， 梨 重 多少 千克 ？	seq
	{'[a]': '5', '[b]': '4', '[c]': '79', '[d]': '81'}	89
	{'[a]': '182', '[b]': '20', '[c]': '1034', '[d]': '18'}	91
学校 美化 校园 ， 购进 一批 月季花 ， 如果 每行 栽 [a] 棵 ， 可以 栽 [b] 行 ， 如果 改 栽 成 每行 [c] 棵 ， 可以 栽 多少 行 ？	x = [a] * [b] / [c]	{'[a]': '30', '[b]': '25', '[c]': '15'}	50
果园 里 有 [a] 棵 桃树 ， 苹果树 比 桃树 多 [b] ， 又 比 梨树 少 [c] ， 梨树 有 多少 棵 ？	seq
实验 小学 的 环形 跑道 一圈 是 [a] 米 ． 张 宇 在 这个 跑道 上 跑 [b] 圈 用 了 [c] 分 ， 平均 每 分 跑 多少 米 ？	x = [a] * [b] / [c]	{'[a]': '300', '[b]': '3', '[c]': '6'}	150
	{'[a]': '1400', '[b]': '1575', '[c]': '35', '[d]': '25'}	103
一 辆 汽车 [a] 小时 行使 [b] 千米 ， 用 同样 的 速度 ， 从 甲 站 开往 乙 站 需要 [c] 小时 ． 甲 、 乙 两站 相距 多少 千米 ？	seq
	{'[a]': '0.7142857142857143', '[b]': '18'}	42
服装厂 要 生产 [a] 套 服装 ， 前 5 天 已经 生产 了 这 批 服装 的 [b] % ， 余下 的 服装 要 在 [c] 天 内 完成 ， 平均 每天 要 生产 多少 套 服装 ？	seq
学校 买来 [a] 本 故事书 ， 占 买来 科技 书 的 [b] ， 买来 的 科技 书 和 故事书 一共 有 多少 本 ？	seq
	{'[a]': '16', '[b]': '14'}	12.5%
地球 的 表面 大部分 被 海洋 覆盖 ， 太平洋 约 占 地球表面 的 [a] ， 大西洋 约 占 地球表面 的 [b] ． 这 两个 洋 的 面积 一共 约 占 地球表面 的 几分 之 几 ？	seq
甲乙 两艘 客轮 同时 从 上海 和 武汉 分别 开出 ， 相向 而 行 ， 全长 [a] 千米 ， 经过 [b] 小时 相遇 ． 相遇 时 甲 船 行驶 了 [c] 千米 ． 乙 船 平均 每 小时 行 多少 千米 ？	seq
学校 举行 美术 作品展览 ． 一 、 二年级 展出 [a] 幅 ， 三年级 展出 的 图画 是 一 、 二年级 总数 的 [b] 倍 ． 3 个 年级 共 展出 多少 幅 ？	x = [a] * [b]	{'[a]': '48', '[b]': '2'}	96
	{'[a]': '1.8', '[b]': '2.5', '[c]': '5', '[d]': '3'}	16.5
	{'[a]': '2.2'}	6.908
有 [a] 棵 杨树 ， 杉树 是 杨树 的 [b] 倍 ， 柳树 比 它们 的 总数 少 [c] 棵 ， 柳树 有 多少 棵 ？	seq
某班 共有 [a] 人 ， 人人 参加 竞赛 ， 参加 数学 竞赛 的 有 [b] 人 ， 参加 作文 竞赛 的 有 [c] 人 ， 至少 有 多少 人 既 参加 数学 竞赛 又 参加 作文 竞赛 ．	seq
	{'[a]': '8', '[b]': '65', '[c]': '6'}	526
磁悬浮列车 的 速度 可 达 [a] 千米 / 时 ， 比 普通 列车 快 [b] ， 普通 列车 的 速度 = ？	seq
	{'[a]': '500', '[b]': '30', '[c]': '8'}	260
	{'[a]': '2', '[b]': '21', '[c]': '336'}	18
妈妈 把 [a] 元 人民币 存入 银行 ， 定期 [b] 年 ， 年利率 是 [c] % ， 到期 时 ， 妈妈 可 取出 利息 多少 元 ？	seq
	{'[a]': '0.8'}	0.64
	{'[a]': '120', '[b]': '15'}	102
	{'[a]': '2100', '[b]': '3', '[c]': '15'}	20
口袋 里 有 红球 、 黄 球 、 白 球 各 [a] 个 ， 至少 要 摸 出 多少 个 球 ， 才能 保证 有 3 种 不同 颜色 的 球 ．	seq
2005 年 邻 山村 有 [a] 户 家庭 拥有 电话 座机 ， 比 去年 增加 了 [b] % ， 去年 有 多少 户 家庭 拥有 电话 ？	seq
	{'[a]': '11.1', '[b]': '2.222'}	2
	{'[a]': '0.45', '[b]': '0.35'}	((4)/(5))
	{'[a]': '0.5555555555555556'}	((4)/(9))
某 商店 今天 卖出 [a] 台 电视机 ， [b] 台 洗衣机 ． 卖出 的 电视机 是 洗衣机 的 多少 ．	x = [a] / [b]	{'[a]': '15', '[b]': '7'}	2((1)/(7))
一 道 除法 算式 里 ， 除数 是 [a] ， 商 是 [b] ， 余数 是 [c] ． 被除数 = ．	seq
	{'[a]': '15', '[b]': '13', '[c]': '60'}	70
皮鞋厂 原 计划 生产 皮鞋 [a] 双 ， 现在 要 多 生产 [b] 双 ， 而且 要 在 [c] 天 内 完工 ， 平均 每天 要 生产 多少 双 ？	seq
一 个 三角形 面积 是 [a] cm ^ [b] ， 高 是 [c] cm ， 则 所 对应 的 底 = 多少 cm ．	x = [a] * [b] / [c]	{'[a]': '48', '[b]': '2', '[c]': '8'}	12
	{'[a]': '235', '[b]': '87', '[c]': '104'}	44
	{'[a]': '6', '[b]': '510', '[c]': '40'}	45
[a] + [b] + [c] - [d] = ．	seq
春节 到 了 ， 糖果店 要 配置 一种 礼品 糖 ， 所 需 奶糖 和 巧克力 的 质量 比 为 [a] ： [b] ． 现 要 配置 这种 礼品 糖 ， 奶糖 和 巧克力 各 有 [c] 千克 ， 那么 当 奶糖 全部 用 完 时 ， 巧克力 还 剩 多少 千克 ．	seq
	{'[a]': '7.31', '[b]': '14.29'}	21.6
	{'[a]': '73.5', '[b]': '1.2'}	161.7
“ 百家姓 ” 广场 周围 要 栽 一批 水杉 树苗 ， 这 批 树苗 的 成活率 是 75 % ～ 80 % ． 栽 [a] 棵 树苗 ， 至少 能 保证 成活 多少 棵 ．	seq
环形 跑道 一 周长 [a] 米 ， 李 明 和 王 伟 从 同 一处 同时 起跑 ， 李 明 每 分 跑 [b] 米 ， 王 伟 每 分 跑 [c] 米 ， 多少 分钟 后 两 人 第 二 次 跑 在 同 一处 ．	seq
	{'[a]': '0.8', '[b]': '80', '[c]': '0.75'}	75
一 堆 沙子 用 去 [a] % ， 还 剩下 [b] 吨 ， 这 堆 沙子 有 多少 吨 ？	seq
	{'[a]': '10'}	31.4
	{'[a]': '240', '[b]': '40'}	144
光明 学校 举行 体操比赛 ， 共有 [a] 个 组 ， 每组 有 [b] 个 队 ， 一共 有 [c] 人 参加 比赛 ， 每个 队 有 多少 人 ？	seq
[a] / [b] 的 商 ， 减去 [c] 的 [d] % ， 差 = ？	seq
一 块 试验田 的 [a] 种 水果 ， 而 种 西瓜 的 试验田 又 是 水果 田 的 [b] ， 那么 种 西瓜 的 田 占 总 试验田 的 多少 ．	x = [a] * [b]	{'[a]': '0.6666666666666666', '[b]': '0.2857142857142857'}	((4)/(21))
	{'[a]': '3.2', '[b]': '40', '[c]': '120'}	256
	{'[a]': '45', '[b]': '4', '[c]': '2'}	30
三年级 学生 去 郊游 ， 其中 男生 [a] 人 ， 女生 [b] 人 ． 学校 包 了 [c] 辆 大巴车 ， 平均 每辆车 坐 多少 人 ？	seq
一 张 长方形 纸 的 [a] 涂 红色 ， [b] 涂 蓝色 ． 没 涂色 部分 占 这 张 纸 的 几分 之 几 ？	seq
	{'[a]': '0.6'}	((2)/(5))
	{'[a]': '10'}	((1)/(10))
	{'[a]': '3', '[b]': '6'}	22
	{'[a]': '500', '[b]': '25', '[c]': '20'}	125
	{'[a]': '4', '[b]': '3', '[c]': '32'}	24
	{'[a]': '8', '[b]': '2'}	3
李 叔叔 汽车 邮箱 里 有 [a] 升 汽油 ， 每 升 汽油 可 行驶 [b] 千米 ， 李 叔叔 到 外地 办事 往返 路程 [c] 千米 ， 至少 忘 邮箱 里 加入 多少 升 汽油 ？	seq
	{'[a]': '3', '[b]': '5'}	375
运动会 上 [a] 个 同学 参加 体操 表演 ． 他们 平均 分成 [b] 个 队 ， 每队 平均 分成 [c] 组 ， 每组 有 多少 个 同学 ？	seq
用 [a] 去除 [b] 与 [c] 的 和 ， 所得 的 商 再 乘 [d] ， 积 = ？	seq
南山 小学 四年级 共有 [a] 个 班 ， 每个 班 [b] 人 ， 平均 每人 为 四川 灾区 捐款 [c] 元 ， 四年级 学生 一共 捐 了 多少 元 钱 ？	seq
李师傅 加工 一批 零件 ， 已经 加工 了 全部 零件 的 [a] 还 多 [b] 个 ， 余下 的 比 已 加工 的 还 多 [c] 个 ， 这 批 零件 共有 多少 个 ？	seq
“ 6 • 一 “ 儿童节 ， 学校 开展 “ 为 贫困 儿童 献爱心 “ 活动 ． 五年级 同学 捐款 [a] 元 ， 六年级 捐款 数量 比 五年级 多 [b] % ． 六年级 捐款 数量 恰好 占 全校 捐款 总数 的 [c] ． 全校学生 一共 捐款 多少 元 ？	seq
[a] + [b] + [c] + [d] 的 简便 算法 = ．	seq
[a] 与 [b] 的 和 除以 [c] 与 [d] 的 积 ， 商 = ．	seq
从 运动场 一端 到 另一端 全长 [a] 米 ， 从 一端 到 另一端 每隔 [b] 米 插 一面 小红旗 ， 一共 要 插 多少 面 小红旗 ．	seq
运 一堆 煤 ， 第一次 运走 [a] 吨 ， 第 二 次 运走 [b] 吨 ， 还 剩 [c] 吨 ， 这 堆 煤 原有 多少 吨 ？	seq
	{'[a]': '10.5', '[b]': '60.9', '[c]': '50.2'}	56
用 [a] 部 同样 的 收割机 [b] 天 可以 收割 [c] 公顷 小麦 ， 每 台 收割机 每天 收割 多少 公顷 小麦 ？	seq
	{'[a]': '0.2', '[b]': '0.16666666666666666'}	((19)/(30))
	{'[a]': '0.2', '[b]': '15', '[c]': '0.3333333333333333'}	75
仓库 里 有 一批 玩具 ， 运出 这 批 玩具 数量 的 [a] 后 ， 又 运进 [b] 万件 ， 这时 仓库 里 的 玩具 比 原来 还 多 [c] 万件 ． 仓库 原来 有 玩具 多少 万件 ？	seq
多少 ： [a] = [b] ： [c] ．	seq
服装厂 原 计划 做 [a] 套 西服 ， 每套 西服 用布 [b] 米 ． 改进 剪裁 方法 后 ， 每套 节约 [c] 米 ． 节约 下来 的 布 可 做 多少 套 西服 ？	seq
两艘 轮船 从 上海 和 武汉 相对 开出 ， 从 武汉 开出 的 轮船 每 小时 行 [a] 千米 ， 从 上海 开出 的 轮船 每 小时 行 [b] 千米 ， 经过 [c] 小时 两 船 相遇 ． 上海 到 武汉 的 航道 长 多少 千米 ？	seq
	{'[a]': '0.6666666666666666', '[b]': '0.2', '[c]': '45'}	6
	{'[a]': '0.8'}	0.80
玩具厂 生产 一批 玩具 [a] 件 ， 计划 [b] 天 完成 ， 实际 [c] 天 就 完成 ， 实际 每天 比 计划 每天 多 生产 多少 件 ？	seq
一 个数 的 [a] % 是 [b] ， 它 的 [c] = ．	seq
小 红 、 小 明 、 小龙 一共 做 了 [a] 面 小旗 ， 其中 小 红 做 了 总数 的 [b] ， 小 明 和 小龙 做 的 小旗 的 面 数 比 是 [c] ： [d] ． 小 明 做 了 多少 面 小旗 ？	seq
某 工厂 男工 人数 有 [a] 人 ， 女工 人数 是 男工 人数 的 [b] ． 男 女工 一共 有 多少 人 ？	seq
	{'[a]': '0.6666666666666666'}	((72)/(108))
学校 开展 兴趣小组 活动 ， 参加 书法 组 的 有 [a] 人 ， 比 美术组 的 [b] % 少 [c] 人 ， 参加 美术组 的 有 几 人 ？	seq
	{'[a]': '2800', '[b]': '12'}	336
水 结成 冰 ， 体积 比 原来 增加 了 [a] ， 冰 融化 成 水 ， 体积 比 原来 减少 多少 ．	seq
	{'[a]': '490', '[b]': '50', '[c]': '1', '[d]': '4'}	60
一 个 班 有 [a] 个 学生 ， 在 一次 测验 中 ， 答对 第一 题 的 [b] 人 ， 答对 第 二 题 的 [c] 人 ， 两 题 都 答对 的 [d] 人 ． 那么 ， 两 题 都 不 对 的 有 多少 人 ．	seq
商店 购进 苹果 、 梨 共 [a] 千克 ， 苹果 占 [b] ． 后来 又 买进 一些 苹果 ， 这时 苹果 占 两种 水果 总重量 的 [c] % ， 后来 买进 的 苹果 = 多少 千克 ？	seq
一 本书 ， 已 读 了 总数 的 [a] 还 多 [b] 页 ， 已 读 的 页数 与 未 读 的 页数 比 是 [c] ： [d] ， 全书 共 多少 页 ．	seq
育 丰 小学 三年级 [a] 个 班 的 同学 参加 迎 奥运 圣火 活动 ， 每个 班 有 [b] 个 同学 ， 每个 同学 需要 [c] 个 气球 ， 一共 需要 多少 个 气球 ？	seq
甲 是 乙 的 [a] ， 那么 乙 比 甲 多 多少 ．	seq
甲乙 两 仓 共存 粮 [a] 吨 ， 甲 取 走 [b] ， 乙 取 走 [c] 后 ， 两 仓 剩下 的 粮食 相等 ． 甲 原有 粮食 多少 吨 ．	seq
希望 小学 三年级 有 男生 [a] 人 、 女生 [b] 人 ． 全校 人数 是 三年级 的 [c] 倍 ， 希望 小学 全校 有 多少 人 ？	seq
A 是 B 的 [a] ， B 是 C 的 [b] ， 如果 C 是 [c] ， 那么 A = ．	seq
某 花生 牛奶 厂 每天 向 超市 运送 [a] 箱 新 牛奶 ． 今天 已经 运送 了 [b] 车 ， 每 车运 [c] 箱 ， 还有 多少 箱 没有 运送 ？	seq
	{'[a]': '240', '[b]': '0.875'}	450
王 伯伯 从 昆明 乘 特快 列车 去 武汉 用 了 [a] 个 小时 ， 特快 列车 1 小时 行 [b] 千米 ． 从 昆明 到 武汉 有 多少 千米 ？	seq
哥哥 给 弟弟 [a] 只 铅笔 后 ， 两 人 的 铅笔 数 一样 多 ， 则 原来 哥哥 比 弟弟 多 多少 只 ．	seq
爸爸 的 体重 为 [a] 千克 ， 是 小 红 的 [b] 倍 ． 小 红 的 体重 = 多少 千克 ？	x = [a] / [b]	{'[a]': '86', '[b]': '4'}	21.5
一 个 梯形 的 面积 是 [a] dm ^ [b] ， 上 底 是 [c] dm ， 高 是 [d] dm ， 下 底 = ．	seq
	{'[a]': '0.75', '[b]': '0.16666666666666666'}	((7)/(12))
甲班 有 优等生 [a] 人 ， 乙班 的 优等生 比 甲班 少 [b] ， 两个 班 优等生 占 全年 级 总数 的 [c] % ， 要 使 优等生 总 人数 达到 全年 级 [d] ， 需要 增加 优等生 多少 人 ？	seq
	{'[a]': '485', '[b]': '2', '[c]': '1000'}	30
一 堆 煤 有 [a] 千克 ， 用 [b] 辆 小推车 [c] 次 运 完 ． 平均 每辆 小推车 每次 运 多少 千克 ？	seq
农机站 有 [a] 千克 柴油 ， 用 了 [b] 天 ， 还 剩下 [c] 千克 ， 平均 每天 用 多少 千克 ？	seq
一 套 服装 原价 [a] 元 ， 是 现价 的 [b] 倍 ， 这 套 服装 现价 多少 元 ？	x = [a] / [b]	{'[a]': '105', '[b]': '1.4'}	75
	{'[a]': '0.25', '[b]': '0.3333333333333333', '[c]': '400'}	200
育苗 小学 有 女生 [a] 人 ， 比 男生 少 [b] ， 这 间 小学 有 学生 多少 人 ？	seq
	{'[a]': '15', '[b]': '9', '[c]': '8', '[d]': '160'}	400
	{'[a]': '0.4', '[b]': '0.375', '[c]': '0.1'}	((7)/(8))
黄河 全长 [a] 千米 ， 长江 全长 [b] 千米 ， 长江 比 黄河 长 多少 千米 ？	seq
	{'[a]': '8.5', '[b]': '7', '[c]': '1.5'}	58
水果 批发市场 运进 苹果 [a] 吨 ， 是 梨 的 [b] 倍 ， 苹果 比 梨 多 多少 吨 ？	seq
	{'[a]': '25', '[b]': '16', '[c]': '65'}	40
	{'[a]': '20', '[b]': '35', '[c]': '55'}	100
	{'[a]': '62.5', '[b]': '270', '[c]': '0.8571428571428571'}	560
修路 队 修 一段路 原 计划 每天 修 [a] 千米 ， [b] 天 修 完 ， 实际 每天 比 原 计划 少 修 [c] 千米 ， 实际 修 了 多少 天 ？	seq
学校 书法 组 有 [a] 人 ， 比 计算机 组 的 [b] 倍 少 [c] 人 ， 计算机 组 有 多少 人 ？	seq
	{'[a]': '5', '[b]': '1', '[c]': '200'}	995
饲养场 养鸡 [a] 只 ， 比 鸭 多 [b] ， 饲养场 养鸭 多少 只 ？	seq
生产 一批 零件 ， 已经 生产 了 [a] 天 ， 每天 生产 [b] 个 ， 还 剩下 [c] 个 没有 生产 ． 问 这 批 零件 共有 多少 个 ？	seq
	{'[a]': '900', '[b]': '698', '[c]': '185'}	17
	{'[a]': '3', '[b]': '4.8', '[c]': '4', '[d]': '0.3'}	2
	{'[a]': '1000', '[b]': '1', '[c]': '0.4', '[d]': '0.375'}	225
黄 老师 身高 [a] 厘米 ， 他 比 张 明 高 [b] 厘米 ， 张 明 高 多少 厘米 ？	seq
实验 小学 买 了 [a] 只 足球 ， [b] 只 篮球 共用 去 [c] 元 ， 每 只 足球 [d] 元 ， 每 只 篮球 多少 元 ？	seq
	{'[a]': '92', '[b]': '46', '[c]': '30'}	16
[a] - [b] 再 除以 [c] ， 商 = ？	seq
一 个 比例 中 ， 两个 外 项 正好 互为 倒数 ， 已知 一个 内 项 是 [a] ， 那么 另 一个 内 项 = ．	seq
小 明 今年 [a] 岁 ， 王老师 今年 [b] 岁 ， 王老师 的 年龄 是 小 明 的 多少倍 ．	x = [b] / [a]	{'[a]': '8', '[b]': '32'}	4
	{'[a]': '0.4', '[b]': '60', '[c]': '340'}	666((2)/(3))
菜地 里 西红柿 获得 丰收 ， 收下 全部 的 [a] 时 ， 装满 了 3 筐 还 多 [b] 千克 ， 收完 其余部分 时 ， 又 刚好 装满 [c] 筐 ， 则 共 收 得 西红柿 多少 千克 ．	seq
	{'[a]': '3', '[b]': '300', '[c]': '12'}	1500
某人 步行 的 速度 为 每秒钟 [a] 米 ． 一列 火车 从 后面 开来 ， 越过 他 用 了 [b] 秒钟 ． 已知 火车 的 长 为 [c] 米 ， 求 列车 的 速度 为 多少 米 / 秒 ．	seq
	{'[a]': '48', '[b]': '3', '[c]': '1'}	72
买 一张 办公桌 需要 [a] 元 ， 比 买 [b] 把 椅子 贵 [c] 元 ． 一把 椅子 的 价钱 = 多少 元 ？	seq
把 [a] 千克 的 糖果 ， 平均 装 在 [b] 个 盒子 里 ， 每个 盒子 的 糖果 占 这些 糖果 的 多少 ．	seq
	{'[a]': '30', '[b]': '24', '[c]': '12', '[d]': '15'}	90
	{'[a]': '2', '[b]': '105', '[c]': '1'}	211
农机厂 计划 生产 [a] 台 ， 平均 每天 生产 [b] 台 ， 生产 了 [c] 天 ， 余下 的 任务 要求 [d] 天 完成 ， 平均 每天 要 生产 多少 台 ？	seq
	{'[a]': '666', '[b]': '778', '[c]': '333', '[d]': '444'}	666000
	{'[a]': '10', '[b]': '5500'}	5000
边长 [a] 分 米 的 正方形 相框 ， 它 的 周长 = 多少 分 米 ．	seq
花生仁 的 出油率 是 [a] % ， 要 榨油 [b] 千克 ， 需 花生仁 多少 千克 ．	seq
果园 去年 收 苹果 [a] 千克 ， 比 前年 增 [b] % ， 前年 收 苹果 多少 千克 ？	seq
六年级 一班 有 男生 [a] 人 ， 女生 比 男生 多 [b] ， 有 女生 多少 人 ？	seq
	{'[a]': '4'}	1
	{'[a]': '240', '[b]': '0.2', '[c]': '0.25'}	300
