keith has [a] books . jason has [b] books . how many books do they have together ?	[a] + [b] = x	 0 	 0
ned was helping the cafeteria workers pick up lunch trays , but he could only carry [c] trays at a time . if he had to pick up [c] trays from 1 table and [c] trays from another , how many trips will he make ?	x = ( ( [c] + [c] ) / [c] )	 0 	 0
wendy picked [a] flowers for her friend’s wedding . she was making bouquets with [b] flowers in each 1 . if [c] of the flowers wilted before the wedding , how many bouquets could she still make ?	x = ( ( [a] - [c] ) / [b] )	 0 	 0
a multi-national corporation has [a] part-time employees and [b] full-time employees . how many employees work for the corporation ?	[a] + [b] = x	 0 	 0
debra removes [a] apples from a jar . there were originally [b] apples in the jar . how many apples are left in the jar ?	x = ( [b] - [a] )	 0 	 0
a pet store had [a] puppies . in 1 day they sold [b] of them and put the rest into cages with [c] in each cage . how many cages did they use ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
robin was making baggies of cookies with [a] cookies in each bag . if she had [b] chocolate chip cookies and [c] oatmeal cookies , how many baggies could she make ?	x = ( ( [b] + [c] ) / [a] )	 0 	 0
there are [a] students making [b] stars each for the school wall . how many stars will they make all together ?	[a] * [b] = x	 0 	 0
heather starts with [a] blocks . she shares [b] with jose . how many blocks does heather end with ?	x = ( [a] - [b] )	 0 	 0
[a] people are going to the zoo . there are [b] cars to take people to the zoo . how many will go in each car if the same number go in each car ?	x = ( [a] / [b] )	 0 	 0
a group of [c] friends went into a restaurant . the chef already had [b] chicken wings cooked but cooked [c] more for the group . if they each got the same amount how many would each person get ?	x = ( ( [c] + [b] ) / [c] )	 0 	 0
mrs . sheridan has [a] cats . mrs . garrett has [b] cats . how many more cats does mrs . garrett have than mrs . sheridan ?	x = ( [b] - [a] )	 0 	 0
for his long distance phone service milan pays a [a] dollars monthly fee plus [b] cents per minute . last month , milan 's long distance bill was [c] dollars . for how many minutes was milan billed for ?	[a] + ( ( [b] * 0.01 ) * x ) = [c]	 0 	 0
to fill an order , the factory dyed [a] yards of silk green and [b] yards pink . how many yards of silk did it dye for that order ?	[a] + [b] = x	 0 	 0
mike found [a] seashells and [c] starfish , but [c] of the seashells were broken . how many unbroken seashells did mike find ?	x = [a] - [c]	 0 	 0
kendall is learning to drive , so this weekend she practiced driving [a] mile with her mother and another [b] mile with her father . how far did kendall drive in all ?	x = [a] + [b]	 0 	 0
paige had [a] math problems and [b] science problems for homework . if she finished [c] of the problems at school , how many problems did she have to do for homework ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
it rained [a] inches on monday . on tuesday , it rained [b] inches less than on monday . how much did it rain on tuesday ?	[a] - [b] = x	 0 	 0
a chef needs to cook [a] potatoes . he has already cooked [b] . if each potato takes [c] minutes to cook , how long will it take him to cook the rest ?	x = ( [c] * ( [a] - [b] ) )	 0 	 0
it takes [a] minutes to bake 1 pan of cookies . how long will it take to bake [b] pans of cookies ?	x = ( [a] * [b] )	 0 	 0
john can read [a] books a day . john reads every monday and tuesday . how many books would john read in [b] weeks ?	( [a] + [a] ) * [b] = x	 0 	 0
mrs . snyder made [a] heart cookies . she made [b] red cookies and the rest are pink . how many pink cookies did she make ?	x = ( [a] - [b] )	 0 	 0
joan picked [a] oranges and sara picked [b] oranges . alyssa picked 30 pears . how many oranges were picked in total ?	x = [a] + [b]	 0 	 0
luke was helping the cafeteria workers pick up lunch trays , but he could only carry [a] trays at a time . if he had to pick up [b] trays from 1 table and [c] trays from another , how many trips will he make ?	x = ( ( [b] + [c] ) / [a] )	 0 	 0
alec and his roommates ate [a] pints of ice cream on friday night and [b] pint of ice cream on saturday night . how many pints did they eat in all ?	x = [a] + [b]	 0 	 0
the product of [a] and [b] times a number is the same as the difference between [c] times the number and [d] . what is the number ?	[a] * ( [b] * x ) = ( [c] * x ) - [d]	 0 	 0
jason 's shelves hold [a] books each . how many shelves will jason need if jason has [b] books ?	[a] * x = [b]	 0 	 0
craig walked [a] mile from school to david 's house and [b] mile from david 's house to his own house . how many miles did craig walk in all ?	x = [a] + [b]	 0 	 0
katie baked [a] cupcakes for her school 's bake sale . if her brother , todd , ate [b] of them how many packages could she make if she put [c] cupcake in each package ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
mike picked [a] oranges and melanie picked [b] oranges . fred picked 130 apples . how many oranges were picked in total ?	x = [a] + [b]	 0 	 0
susan wants to have business cards printed . 1 style will cost [a] dollars plus [b] cents per card . another style will cost [c] dollars plus [d] cents per card . for how many cards will the cost be the same for both styles ?	[a] + ( [b] * .01 * x ) = [c] + ( [d] * .01 * x )	 0 	 0
joan had [a] dimes in her bank . she spent [b] of her dimes . how many dimes does she have now ?	[a] - [b] = x	 0 	 0
there were [b] friends playing a video game online when [b] more players joined the game . if each player had [c] lives , how many lives did they have total ?	x = ( [c] * ( [b] + [b] ) )	 0 	 0
mrs . wong had [a] valentines . she gave [b] valentines to her children . how many does she have left ?	x = ( [a] - [b] )	 0 	 0
melissa has [a] bananas . she shares [b] with joshua . how many bananas will melissa have ?	x = ( [a] - [b] )	 0 	 0
jorge scored [a] goals playing soccer last season . this season he scored [b] goals . what is the total number of goals jorge scored ?	x = ( [a] + [b] )	 0 	 0
janet picked [a] tulips and [c] roses to make flower bouquets . if she only used [c] of the flowers though , how many extra flowers did janet pick ?	x = ( ( [a] + [c] ) - [c] )	 0 	 0
oliver had [a] dollars . for his birthday he got [b] more dollars but spent [c] on a new game . how much money does he have now ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
there are [a] baskets . there are [b] apples in each basket . how many apples are there in all ?	[a] * [b] = x	 0 	 0
a store had [a] oranges in a bin . if they threw away [b] of the old ones and put [c] new ones in the bin how many would be in the bin ?	x = ( ( [a] + [c] ) - [b] )	 0 	 0
enrique puts [a] % of his monthly paycheck in an ira . if he invests [b] dollars in his ira , how much was his paycheck ?	[a] * .01 * x = [b]	 0 	 0
if stephanie ran for [a] hours at [b] miles per hour . how far did stephanie go ?	x = ( [a] * [b] )	 0 	 0
at the arcade edward won [a] tickets . if he spent [c] tickets on a beanie and later won [c] more tickets , how many would he have ?	x = ( ( [a] + [c] ) - [c] )	 0 	 0
the total number of students absent from b . jones high school on a monday after a significant snow fall was [a] . the total attendance that day was [b] . how many students , in total , attend b . jones high school ?	x = [b] + [a]	 0 	 0
joan grew [a] watermelons and 4 turnips . tom grew [b] watermelons . how many watermelons did they grow in total ?	x = [a] + [b]	 0 	 0
sam , dan , tom , and keith each have [a] pokemon cards . how many pokemon cards do they have in all ?	4 * [a] = x	 0 	 0
it took amanda [a] hours to stroll to kimberly 's house at [b] miles per hour . how far is it between amanda 's house and kimberly 's house ?	x = ( [a] * [b] )	 0 	 0
a pet store has [a] bird cages . if each cage has [b] parrots and [c] parakeets in it , how many birds does the pet store have total ?	x = ( [a] * ( [b] + [c] ) )	 0 	 0
lucy has [a] fish . how many more fish does she need to buy to have [b] fish ?	x = ( [b] - [a] )	 0 	 0
at the beach , janet and her sister both built sandcastles and then measured their heights . janet 's sandcastle was [a] feet tall and her sister 's was [b] feet tall . how much taller was janet 's sandcastle than her sister 's ?	x = [a] - [b]	 0 	 0
patricia starts with [a] candies . albert takes [b] away . how many candies does patricia end with ?	x = ( [a] - [b] )	 0 	 0
a ship full of grain crashes into a coral reef . by the time the ship is fixed , [a] tons of grain have spilled into the water . only [b] tons of grain remain onboard . how many tons of grain did the ship originally contain ?	x = [a] + [b]	 0 	 0
mrs . hilt needs to share $ [a] equally among [b] total people . how much money will each person get ?	x = ( [a] / [b] )	 0 	 0
nancy 's class is going on a field trip to the zoo . if each van can hold [a] people and there are [b] students and [c] adults going , how many vans will they need ?	x = ( ( [b] + [c] ) / [a] )	 0 	 0
a car rents for [a] dollars per day plus [b] cents per mile . you are on a daily budget of [c] dollars . what mileage can you go and stay within your budget ?	[a] + ( [b] * 0.01 * x ) = [c]	 0 	 0
joan has [a] blue balloons melanie has [b] blue balloons . how many blue balloons do they have in total ?	x = [a] + [b]	 0 	 0
wendy uploaded [a] pictures to facebook . she put [b] pics into 1 album and put the rest into [c] different albums . how many pictures were in each album ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
if bob can make [a] feet of rope in [d] hours and tim can make [c] feet of rope in [d] hours , how many feet of rope can bob and tim working together make in [e] hours ?	( ( [a] / [d] ) * [e] ) + ( ( [c] / [d] ) * [e] ) = x	 0 	 0
joan has [a] orange balloons but lost [b] of them . how many orange balloons does joan have now ?	[a] - [b] = x	 0 	 0
at the fair there were [a] people in line for the bumper cars . if [b] of them got tired of waiting and left and [c] more got in line , how many people would be in line ?	x = ( ( [a] + [c] ) - [b] )	 0 	 0
edward and his friend were buying trick decks from the magic shop for [c] dollars each . how much did they spend if edward bought [b] decks and his friend bought [c] decks ?	x = ( [c] * ( [c] + [b] ) )	 0 	 0
the tallest player on the basketball team is [a] inches tall . this is [b] inches taller than the shortest player . how tall is the shortest player , in inches ?	x = [a] - [b]	 0 	 0
diane has [a] crayons . she gets [b] more from frances . later , diane buys 16 cards at the store . how many crayons does diane have in all ?	x = ( [a] + [b] )	 0 	 0
suppose you invest [a] dollars in equipment to put pictures on t-shirts . you buy each t-shirt for [b] dollars . after you have placed the pictures on a shirt , you sell it for [c] dollars . how many t-shirts must you sell to break even ?	[a] + ( [b] * x ) = [c] * x	 0 	 0
sarah 's old washing machine could only wash [a] pieces of clothing at a time . if she had to wash [b] shirts and [c] sweaters how many loads would she have to do ?	x = ( ( [b] + [c] ) / [a] )	 0 	 0
megan baked [a] cupcakes for her school 's bake sale . if her brother , todd , ate [b] of them how many packages could she make if she put [c] cupcake in each package ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
each chocolate bar in a box cost $ [a] . if a box had [b] bars total and emily sold all but [c] bars , how much money would she have made ?	x = ( [a] * ( [b] - [c] ) )	 0 	 0
a man invests [a] of his capital at [b] % and the remainder at [c] % . what is the capital if his total income is [d] dollars ?	( ( ( [a] * [b] ) * 0.01 ) * x ) + ( ( ( ( 1.0 - [a] ) * [c] ) * 0.01 ) * x ) = [d]	 0 	 0
we ordered [a] pizzas . each pizza has [b] slices . how many slices of pizza are there altogether ?	[a] * [b] = x	 0 	 0
a store had [a] oranges in a bin . if they threw away [b] of the old ones and put [c] new ones in the bin how many would be in the bin ?	x = ( ( [a] + [c] ) - [b] )	 0 	 0
2 stockbrokers are making cold calls to potential customers regarding a hot ipo . [a] of the brokers is able to get a new client every [b] hour , and the other is able to get a new client every [c] hour . at what rate , in clients per hour , are the new clients being acquired when both are working ?	x = ( [a] / [b] ) + ( [a] / [c] )	 0 	 0
katie had [a] files on her computer . she deleted [b] of them and put the rest into folders with [c] files in each 1 . how many folders did katie end up with ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
a restaurant served [a] pies during lunch and [b] during dinner today . the restaurant served [c] pies and 2 pizzas yesterday . how many pies were served in total ?	x = [a] + [b] + [c]	 0 	 0
ryan has [a] marbles and 17 blocks . if he shares the marbles among [b] friends , how many marbles does each friend get ?	x = ( [a] / [b] )	 0 	 0
pamela bought [a] ounces of sugar , and she spilled [b] ounces of it on the floor . how much is left ?	[a] - [b] = x	 0 	 0
when jake had 1 cat , he needed to serve [a] can of cat food each day . now that jake has adopted a second cat , he needs to serve a total of [b] can each day . how much extra food is needed to feed the second cat ?	x = [b] - [a]	 0 	 0
the sum of [c] consecutive odd numbers is [b] . what is the smallest of the [c] numbers ?	( [c] * x ) + 6 = [b]	 0 	 0
there are [a] students in the class and [b] tickets . if the tickets are divided equally among the students , how many does each student get ?	x = ( [b] / [a] )	 0 	 0
carlos has [a] blocks . he gives [b] to rachel . how many blocks will carlos have ?	x = ( [a] - [b] )	 0 	 0
a jeweler has [a] rings , each weighing [b] grams , made of an alloy of 10 % silver and [c] % gold . he decides to melt down the rings and add enough silver to reduce the gold content to [e] % . how many grams of pure silver must be added for the mixture to have a gold content of [e] % ?	( ( ( [a] * [b] ) * [c] ) * 0.01 ) + ( 0.01 * x ) = ( ( ( [a] * [b] ) + x ) * [e] ) * 0.01	 0 	 0
a ship is filled with [a] tons of cargo . it stops in the bahamas , where sailors load [b] tons of cargo onboard . how many tons of cargo does the ship hold now ?	x = [a] + [b]	 0 	 0
the difference of [a] times a number and [b] is [c] . find the number .	( [a] * x ) - [b] = [c]	 0 	 0
a pet store had [a] siamese cats and [b] house cats . during a sale they sold [c] cats . how many cats do they have left ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
jerry had [a] pieces of clothing to wash . he put [b] of them in 1 load , but decided to split the rest into [c] equal loads . how many pieces of clothing could go in each of the small loads ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
fred loves trading cards . he bought [a] packs of football cards for $ [b] each , a pack of pokemon cards for $ [c] , and a deck of baseball cards for $ [d] . how much did fred spend on cards ?	( [a] * [b] ) + [c] + [d] = x	 0 	 0
kaleb was selling his old games . he started out with [a] but sold [b] of them . he packed the rest up putting [c] games into each box . how many boxes did he have to use ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
kelly has [a] nintendo games . how many does she need to give away so that she will have [b] games left ?	x = ( [a] - [b] )	 0 	 0
kimberly has [a] skittles . she buys [b] more . later , kimberly buys 18 oranges at the store . how many skittles does kimberly have in all ?	x = ( [a] + [b] )	 0 	 0
jose has [a] peanuts . kenya has [b] more than jose . how many peanuts does kenya have ?	x = ( [a] + [b] )	 0 	 0
twice a number decreased by [a] is [b] times the sum of the number and [c] times the number . what is the number ?	( [c] * x ) - [a] = [b] * ( x + ( [c] * x ) )	 0 	 0
mrs . hilt measured the distance from her desk to the water fountain . it was [a] feet . how many feet will mrs . hilt walk on her trips to the fountain if she goes to the water fountain [b] times today ?	[a] * [b] = x	 0 	 0
steve invests in a circus production . the coast includes an overhead of [a] dollars , plus production costs of [b] dollars per performance . a sold-out performance brings in [c] dollars , determine the number of sold-out performances , x , needed to break even .	[a] + ( [b] * x ) = [c] * x	 0 	 0
when the sum of a number and [a] is divided by [b] , the result is [c] . what is the number ?	( [a] + x ) / [b] = [c]	 0 	 0
a cake recipe requires [a] cup of sugar for the frosting and [b] cup of sugar for the cake . how much sugar is that altogether ?	x = ( [a] + [b] )	 0 	 0
2 teams of scientists leave a university at the same time in special vans to search for tornadoes . the 1st team travel east at [a] miles per hour and the 2nd team travels west at [b] miles per hour . their radios have a range of [c] miles . how much time will pass before the scientists lose radio contact ?	( [a] * x ) + ( [b] * x ) = [c]	 0 	 0
mike had [a] peaches left at his roadside fruit stand . he went to the orchard and picked more peaches to stock up the stand . there are now [b] peaches at the stand , how many did he pick ?	[a] + x = [b]	 0 	 0
ted has [a] candy bars . he wants to put them into [b] bags so there are the same number of candy bars in each bag . how many candy bars should go in each bag ?	x = ( [a] / [b] )	 0 	 0
there are [a] pencils in a box . eric takes [b] pencils . how many are left ?	x = ( [a] - [b] )	 0 	 0
we ordered [a] pizzas . each pizza has [b] slices . how many slices of pizza are there altogether ?	x = ( [a] * [b] )	 0 	 0
tony planted a [a] foot tree . the tree grows at a rate of [b] feet every year . how many years will it take to be [c] feet ?	[a] + ( [b] * x ) = [c]	 0 	 0
janet has [a] apples . she finds another [b] . how many apples does janet have in all ?	x = ( [a] + [b] )	 0 	 0
a restaurant served [a] slices of pie during lunch and [b] during dinner today . it served 8 of them yesterday . how many slices of pie were served today ?	x = [a] + [b]	 0 	 0
the sears tower in chicago is [a] feet tall . the john hancock center in chicago is [b] feet tall . suppose you are asked to build a small-scale replica of each . if you make the sears tower [c] meter tall , what would be the approximate height of the john hancock replica ? round your answer to the nearest hundredth .	[a] / [b] = [c] / x	 0 	 0
fred picked [a] limes , alyssa picked [b] limes , and nancy picked [c] limes and 18 pears , at the farm . how many limes were picked in total ?	x = [a] + [b] + [c]	 0 	 0
henry earned [a] dollars for each lawn he mowed . if he had [b] lawns to mow , but forgot to mow [c] of them , how much money did he actually earn ?	x = ( [a] * ( [b] - [c] ) )	 0 	 0
mandy made an apple pie . she used [a] tablespoon of cinnamon and [b] tablespoon of nutmeg . how much more cinnamon than nutmeg did mandy use ?	x = [a] - [b]	 0 	 0
while playing a trivia game , adam answered [c] questions correct in the first half and [c] questions correct in the second half . if each question was worth [c] points , what was his final score ?	x = ( [c] * ( [c] + [c] ) )	 0 	 0
a vase can hold [a] flowers . if you had [b] carnations and [c] roses , how many vases would you need to hold the flowers ?	x = ( ( [b] + [c] ) / [a] )	 0 	 0
april 's discount flowers was having a sale where each flower was [a] dollars . if vanessa bought [c] roses and [c] daisies , how much did she spend ?	x = ( [a] * ( [c] + [c] ) )	 0 	 0
five times the difference of twice a number and [a] is negative fifteen . find the number .	5.0 * ( ( 2.0 * x ) - [a] ) = 0 - 15.0	 0 	 0
the value of a sport utility vehicle this year is [a] dollars , which is [b] of what its value was last year . how much is the value of the vehicle last year ?	[a] / [b] = x	 0 	 0
tyler had [a] dogs . each dog had [b] puppies . how many puppies does tyler now have ?	[a] * [b] = x	 0 	 0
a bowl contains [a] red chips , [b] blue chips , and [c] green chips . you choose 1 chip at random . what is the probability that your chip is not red ?	x = ( [b] + [c] ) / ( ( [a] + [b] ) + [c] )	 0 	 0
sam found [a] seashells on the beach , he gave joan [b] of the seashells . how many seashells does he now have ?	x = [a] - [b]	 0 	 0
from the years 1980 to 2005 the minimum hourly wage increased about [a] % , to [b] dollars per hour . what was the minimum hourly wage in 1980 , in dollars ?	x + ( ( [a] * x ) * 0.01 ) = [b]	 0 	 0
when [a] times the number is added to [b] times the number the result is [c] . what is the number ?	( [a] * x ) + ( [b] * x ) = [c]	 0 	 0
bianca picked [a] tulips and [b] roses to make flower bouquets . if she only used [c] of the flowers though , how many extra flowers did bianca pick ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
tom found [a] seashells on the beach . he gave jessica [b] of the seashells . how many seashells does he now have ?	[a] - [b] = x	 0 	 0
there are [b] oranges . [b] oranges more are added . how many are there total ?	x = ( [b] + [b] )	 0 	 0
peter has [b] candies stored in boxes . if there are [b] boxes , how many candies must go in each box ?	x = ( [b] / [b] )	 0 	 0
dan had [a] potatoes and [c] cantelopes in the garden . the rabbits ate [c] of the potatoes . how many potatoes does dan now have ?	x = [a] - [c]	 0 	 0
at a company picnic [a] managers and [b] employees decided to start a game of volleyball . if they split into [c] teams how many people would be on each team ?	x = ( ( [a] + [b] ) / [c] )	 0 	 0
it took carl [a] hours to ride to ralph 's house at [b] miles per hour . how far is it between carl 's house and ralph 's house ?	x = ( [a] * [b] )	 0 	 0
after a party , [a] of the cake is left over . that night , big brother eats [b] of the cake . how much is left over after that ?	x = ( [a] - [b] )	 0 	 0
how much would [a] pieces of bubble gum cost if each piece costs [b] cents ?	x = ( [a] * [b] )	 0 	 0
a student is pricing 2 different picture packages . john 's photo world charges [a] dollars per sheet and a 1 time sitting fee of [b] dollars . sam 's picture emporium charges [c] dollars per sheet and a 1 time sitting fee of [d] dollars . for how many sheets of pictures do the 2 companies charge the same amount ?	( [a] * x ) + [b] = ( [c] * x ) + [d]	 0 	 0
jovana filled her bucket with [a] pounds of shells . if she adds [b] more pounds of shell to fill her bucket , how many pounds does she have ?	x = ( [a] + [b] )	 0 	 0
bryan had [a] precious stones in his collection which he sold to his friend from the jewelry store . if the stones were sold at [b] dollar each , how much money did bryan get in total ?	[a] * [b] = x	 0 	 0
nancy goes fishing with joan . they catch [a] trout . if they equally split up the trout , how many will each 1 get ?	[a] / 2 = x	 0 	 0
jessica spent $ [a] on a cat toy , and a cage cost her $ [b] . what was the total cost of jessica 's purchases ?	x = [a] + [b]	 0 	 0
roger had [a] dollars . for his birthday he got [b] more dollars but spent [c] on a new game . how much money does he have now ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
sally picked [a] lemons and mary picked [b] lemons from the lemon tree . how many lemons were picked in total ?	[a] + [b] = x	 0 	 0
louise has [a] oranges stored in boxes . if there are [b] boxes , how many oranges must go in each box ?	x = ( [a] / [b] )	 0 	 0
a group of [c] friends went into a restaurant . the chef already had [b] chicken wings cooked but cooked [c] more for the group . if they each got the same amount how many would each person get ?	x = ( ( [c] + [b] ) / [c] )	 0 	 0
pamela bought [a] ounces of sugar , and she spilled [b] ounces of it on the floor . how much is ?	x = [a] - [b]	 0 	 0
at the fair there were [a] people in line for the bumper cars . if [b] of them got tired of waiting and left and [c] more got in line , how many people would be in line ?	x = ( ( [a] + [c] ) - [b] )	 0 	 0
dan has [a] violet balloons . tim has [b] times more violet balloons than dan . how many violet balloons does tim have ?	[a] * [b] = x	 0 	 0
dan joined his school 's band . he bought a clarinet for $ [a] , and a song book which was $ [b] . dan found $ 12.32 in his pocket . how much did dan spend at the music store ?	x = [a] + [b]	 0 	 0
clarence has [a] oranges . he gets [b] more from joyce . later , clarence buys 9 skittles at the store . how many oranges does clarence have in all ?	x = ( [a] + [b] )	 0 	 0
marcia spent [a] minutes working on her science project . how many hours did marcia spend on her science project ?	[a] / 60 = x	 0 	 0
kaleen filled a bucket with [a] of a gallon of water . a few minutes later , she realized only [b] of a gallon of water remained . how much water had leaked out of the bucket ?	[a] - [b] = x	 0 	 0
for a birthday party george bought [a] regular sodas and [b] diet sodas . if his fridge would only hold [c] on each shelf , how many shelves would he fill up ?	x = ( ( [a] + [b] ) / [c] )	 0 	 0
cindy’s mom baked [a] cookies . paul’s dad baked [b] cookies . they both brought them to school for a party . how many cookies did they have altogether ?	x = ( [a] + [b] )	 0 	 0
chloe was unboxing some of her old winter clothes . she found [a] boxes of clothing and inside each box there were [b] scarves and [c] mittens . how many pieces of winter clothing did chloe have total ?	x = ( [a] * ( [b] + [c] ) )	 0 	 0
stanley ran [a] of a mile and walked [b] of a mile . how much farther did stanley run than walk ?	[a] - [b] = x	 0 	 0
if your gross pay is [a] dollars , while your net pay is [b] dollars , how much do you pay in taxes ? assume that all tax dollars are not included in net pay .	x = [a] - [b]	 0 	 0
sally earns $ [a] for each house she cleans . if she cleans [b] houses , how many dozens of dollars will she make ?	( [a] * [b] ) = x * 12	 0 	 0
luke made [a] dollars mowing lawns and [b] dollars weed eating . if he only spent [c] dollar a week , how long would the money last him ?	x = ( ( [a] + [b] ) / [c] )	 0 	 0
vanessa and her friends were recycling paper for their class . for every [a] pounds they recycled they earned 1 point . if vanessa recycled [b] pounds and her friends recycled [c] pounds , how many points did they earn ?	x = ( ( [b] + [c] ) / [a] )	 0 	 0
a carpenter bought a piece of wood that was [a] centimeters long . then he sawed [b] centimeters off the end . how long is the piece of wood now ?	x = [a] - [b]	 0 	 0
lucy went to the grocery store . she bought [a] packs of cookies and [b] packs of noodles . how many packs of groceries did she buy in all ?	x = ( [a] + [b] )	 0 	 0
jason went to [a] football games this month . he went to [b] games last month , and plans to go to [c] games next month . how many games will he attend in all ?	[a] + [b] + [c] = x	 0 	 0
kimberly has [a] skittles . she buys [b] more . later , kimberly buys 18 oranges at the store . how many skittles does kimberly have in all ?	x = ( [a] + [b] )	 0 	 0
connie has [a] red markers and [b] blue markers . how many markers does she have altogether ?	x = ( [a] + [b] )	 0 	 0
for halloween sarah received [a] pieces of candy from neighbors and [b] pieces from her older sister . if she only ate [c] pieces a day , how long would the candy last her ?	x = ( ( [a] + [b] ) / [c] )	 0 	 0
adam bought [a] boxes of chocolate candy and gave [b] to his little brother . if each box has [c] pieces inside it , how many pieces did adam still have ?	x = ( [c] * ( [a] - [b] ) )	 0 	 0
eric has [a] erasers . if he shares them among [b] friends , how many erasers does each friend get ?	x = ( [a] / [b] )	 0 	 0
katie was selling her necklaces at a garage sale . she sold [a] bead necklaces and [c] gem stone necklaces . if each necklace cost [c] dollars , how much money did she earn ?	x = ( [c] * ( [a] + [c] ) )	 0 	 0
haley was playing a video game and had [a] lives . in a hard part of the game she lost [b] lives . if she got [c] more lives in the next level , how many lives would she have ?	x = ( ( [a] + [c] ) - [b] )	 0 	 0
[a] of a number decreased by [b] is equal to [c] . find the number .	[a] * x - [b] = [c]	 0 	 0
northwest molded molds plastic handles which cost [a] dollars per handle to mold . the fixed cost to run the molding machine is [b] dollars per week . if the company sells the handles for [c] dollars each , how many handles must be molded and sold weekly to break even ?	( [c] * x ) - ( [a] * x ) = [b]	 0 	 0
at the beach , janet and her sister both built sandcastles and then measured their heights . janet 's sandcastle was [a] feet tall and her sister 's was [b] feet tall . how much taller was janet 's sandcastle than her sister 's ?	[a] - [b] = x	 0 	 0
joan has [a] books . tom has [b] books . how many books do they have together ?	[a] + [b] = x	 0 	 0
a trivia team had [a] members total , but during a game [b] members did n't show up . if each member that did show up scored [c] points , how many points were scored total ?	x = ( [c] * ( [a] - [b] ) )	 0 	 0
christopher strolled [a] miles at [b] miles per hour . how long did christopher stroll ?	x = ( [a] / [b] )	 0 	 0
[a] more than [b] times a number is equal to [c] less than [d] times the number . find the number .	( [b] * x ) + [a] = ( [d] * x ) - [c]	 0 	 0
zach scored [a] points in the football game . ben scored [b] points . how many more points did zach score ?	x = ( [a] - [b] )	 0 	 0
maggie bought [c] packs of red bouncy balls , [b] packs of yellow bouncy balls , and [c] packs of green bouncy balls . there were [d] bouncy balls in each package . how many bouncy balls did maggie buy in all ?	( [c] + [b] + [c] ) * [d] = x	 0 	 0
each banana costs $ [a] . how much do [b] bananas cost ?	x = ( [a] * [b] )	 0 	 0
there are [a] walnut trees currently in the park . park workers will plant [b] more walnut trees today . how many walnut trees will the park have when the workers are finished ?	[a] + [b] = x	 0 	 0
there are [a] maple trees currently in the park . park workers will plant more maple trees today . when the workers are finished there will be [b] maple trees in the park . how many maple trees did the workers plant today ?	[a] + x = [b]	 0 	 0
a grocery store is selling hamburger for [a] dollars per pound . this is [b] dollars less than the price at a competitor 's store . find the price at the competitor 's store .	[a] = x - [b]	 0 	 0
at the fair there were [a] people in line for the bumper cars . if [c] of them got tired of waiting and left and [c] more got in line , how many people would be in line ?	x = ( ( [a] + [c] ) - [c] )	 0 	 0
a pet store had [a] siamese cats and [b] house cats . during a sale they sold [c] cats . how many cats do they have left ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
april 's discount flowers was having a sale where each flower was [a] dollars . if robin bought [b] roses and [c] daisies , how much did she spend ?	x = ( [a] * ( [b] + [c] ) )	 0 	 0
there school 's baseball team had [a] new players and [b] returning players . if the coach put them into groups with [c] players in each group , how many groups would there be ?	x = ( ( [a] + [b] ) / [c] )	 0 	 0
tom quig travelled [a] miles east of st louis . for most of the trip he travelled [b] miles per hour , but for 1 period of time he was slowed to [c] miles per hour due to a major accident . if the total time of travel was [d] hours , how many miles did he drive at the reduced speed ?	( x / [c] ) + ( ( [a] - x ) / [b] ) = [d]	 0 	 0
in a video game , each enemy defeated gives you [a] points . if a level has [b] enemies total and you destroy all but [c] of them , how many points would you earn ?	x = ( [a] * ( [b] - [c] ) )	 0 	 0
lauren wants to mix [a] liters of [b] % milk with skim-milk (0 % fat )to produce a mixture of [c] % milk . how much skim-milk should lauren add ?	( [b] * 0.01 ) * [a] = ( [c] * 0.01 ) * ( [a] + x )	 0 	 0
there are [a] scissors and 3 pencils in the drawer . jason placed [b] scissors in the drawer . how many scissors are now there in total ?	x = [a] + [b]	 0 	 0
lexie’s mom gathered all her watercolor paintings and thought of placing an equal number of paintings in [a] rooms in the house . if lexie has [b] watercolor paintings , how many paintings will be placed in each room ?	[a] * x = [b]	 0 	 0
albert has 9 bottle caps . anne has with [a] bottle caps . anne finds another [b] . how many bottle caps does anne end with ?	x = ( [a] + [b] )	 0 	 0
james had [a] stickers . he got some more stickers for his birthday . then he had [b] stickers . how many stickers did james get for his birthday ?	x = ( [b] - [a] )	 0 	 0
[a] students were sitting at each table in the lunchroom . there are [b] tables . how many students were sitting in the lunchroom ?	x = ( [a] * [b] )	 0 	 0
